"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
12,5,7,10,2,8,4,72,17,8,3,5,0,7,4,85,2,36,119,22,7,8,1,8,7,5,28,33,3,7,2,1,17,2,0,5,8,20,46,12,31,65,4,2,10,48,29,3,2,45,8,84,16,36,219,2,22,31,11,73,8,6,31,1,5,14,2,9,6,41,44,2,10,1,2,16,31,6,10,62,7,22,26,3,73,8,20,2,8,30,6,42,1,13,2,1,13,6,2,6,20,87,8,5,6,12,12,709,6,2,15,13,26,23,14,6,17,2,6,390,5,4,5,18,22,3,19,178,16,31,30,15,7,29,20,27,2,28,1,6,2,12,9,15,1,1,0,52,12,9,8,16,19,25,17,1,12,9,27,1,13,24,7,10,31,2,6,118,80,9,30,6,48,15,5,9,121,7,8,26,31,5,2,2,1,3,56,28,6,83,34,9,4,3,541,2,7,36,196,2
5,2,0,8,3,8,1,18,12,2,1,3,1,2,6,20,3,48,12,21,6,10,2,4,1,2,23,5,6,7,0,0,1,4,3,1,12,1,26,2,19,10,3,0,3,8,3,9,2,76,1,14,9,5,8,1,35,9,4,74,7,4,7,3,0,0,12,1,8,3,10,7,8,1,4,6,4,5,17,9,3,3,2,1,11,0,11,0,3,25,1,12,0,0,2,0,8,3,2,1,11,25,5,3,4,7,5,125,0,0,3,1,28,6,5,3,28,2,4,25,1,1,3,3,0,1,1,19,4,25,58,7,6,4,6,5,7,3,1,0,7,21,5,6,0,2,3,59,9,5,2,0,3,2,11,2,2,10,3,3,11,3,7,0,3,1,0,17,6,7,3,9,18,5,5,23,11,10,12,4,9,1,17,2,2,2,47,5,10,19,2,6,5,3,47,8,0,43,33,3
8,5,1,20,6,8,18,43,81,56,9,6,4,6,4,98,5,53,53,50,10,24,2,36,16,6,45,14,2,20,6,4,25,4,0,2,19,12,145,13,168,11,5,0,11,20,15,5,1,163,3,23,19,32,37,2,43,73,43,129,5,14,18,1,2,8,3,6,21,16,21,8,9,1,4,18,5,7,17,39,5,12,13,0,29,14,6,0,7,71,5,65,2,7,3,0,22,10,20,0,24,34,9,26,4,4,15,445,19,0,5,4,31,10,16,5,22,3,8,139,4,0,6,12,3,3,4,225,7,105,58,7,5,12,32,16,5,25,2,5,11,7,10,2,5,0,4,134,36,7,5,7,12,4,10,2,4,69,4,1,48,7,13,6,19,2,0,47,18,3,21,7,14,12,16,8,89,28,7,11,14,9,13,2,6,5,164,8,3,43,7,6,3,4,89,12,1,96,140,5
2,7,2,13,3,4,10,85,49,22,4,12,3,11,4,36,4,61,63,52,6,43,1,22,2,7,36,29,2,30,0,4,23,5,0,3,13,6,102,9,74,14,7,2,7,7,25,8,1,65,1,29,21,13,40,2,18,74,32,139,1,11,12,1,0,6,1,5,13,15,17,12,1,5,2,14,4,3,6,66,3,12,21,0,29,10,5,0,4,67,8,37,2,7,1,0,36,7,21,0,13,77,7,13,1,2,10,662,3,1,5,4,34,4,20,5,10,1,11,278,7,1,3,8,10,2,9,168,8,126,83,4,3,28,23,7,5,15,6,4,4,25,9,4,1,1,1,87,13,10,5,12,16,3,6,0,4,63,15,0,20,9,15,6,23,2,1,43,35,4,22,0,15,5,21,21,34,35,16,9,18,15,8,4,5,3,189,14,6,88,15,4,1,15,164,5,7,54,83,2
2,5,0,50,1,1,16,74,65,61,13,13,10,6,3,36,4,168,50,52,7,32,9,40,22,1,56,13,5,49,2,8,20,5,1,0,17,11,327,6,194,18,13,0,5,10,14,12,0,347,1,39,19,13,62,0,10,69,35,161,2,30,31,2,0,3,1,3,25,15,36,10,5,2,14,36,11,9,17,67,2,13,11,0,14,16,5,0,8,159,7,29,1,8,1,1,49,6,25,1,8,87,13,10,1,6,2,289,13,2,1,3,24,7,78,26,7,3,32,158,16,0,3,12,4,5,5,146,15,310,55,6,6,9,32,1,2,20,23,4,8,37,3,4,0,2,8,148,91,10,6,5,13,5,9,0,2,60,2,3,34,5,43,9,11,0,3,51,20,3,11,4,5,23,24,24,33,45,20,7,32,7,4,4,5,0,468,12,4,23,14,6,2,7,81,10,6,53,81,4
15,15,3,22,6,11,2,139,52,27,10,28,6,36,9,75,12,167,169,70,9,54,10,16,11,8,50,38,6,19,4,4,102,9,3,1,36,24,128,26,134,27,8,1,29,18,34,17,2,124,10,23,29,44,25,3,58,74,19,379,4,16,69,5,2,4,15,20,24,12,184,25,10,4,3,13,18,12,39,77,13,38,9,7,28,31,13,1,25,64,31,90,4,6,4,2,19,8,14,5,17,398,27,39,2,7,12,1127,20,0,10,8,51,6,26,7,42,9,8,242,8,5,11,37,9,4,5,611,17,145,236,7,9,18,31,10,8,62,6,0,17,30,18,17,6,2,5,46,35,6,2,56,37,12,27,3,7,91,18,5,25,9,20,7,43,3,3,202,31,2,8,6,24,12,9,40,65,14,29,13,35,23,11,10,17,5,327,21,9,66,11,12,12,16,173,8,7,157,407,6
2,0,5,8,3,10,3,20,13,11,2,3,1,3,3,38,0,21,31,30,3,4,1,12,1,3,14,22,1,3,2,2,2,0,0,1,6,7,30,3,65,32,6,1,2,8,12,0,0,41,1,30,7,39,41,1,7,52,15,64,5,5,6,0,0,2,5,4,1,36,24,4,11,1,1,2,13,0,5,69,3,6,24,1,21,15,13,1,3,50,4,9,2,5,1,0,17,11,10,3,3,54,3,6,1,5,4,231,11,1,8,0,23,3,4,2,6,2,3,288,2,0,6,5,6,4,4,34,12,62,14,1,2,17,9,7,0,7,3,2,4,8,3,17,0,0,5,86,25,2,1,2,4,10,8,0,2,18,5,0,21,1,13,8,5,0,1,21,40,9,27,4,8,22,6,5,22,11,2,5,12,2,2,0,1,1,88,14,1,66,25,4,3,2,225,4,4,13,33,1
3,1,0,1,8,13,3,14,13,8,5,6,1,4,14,8,9,44,8,11,20,46,1,7,3,0,19,5,5,0,8,0,7,11,2,6,36,1,19,4,12,2,4,2,1,34,0,9,3,13,1,7,42,1,9,0,87,19,12,388,13,3,3,1,3,2,10,1,3,1,12,11,18,7,2,5,0,8,70,6,7,2,1,2,2,2,16,0,3,13,0,1,0,0,3,6,4,1,1,8,30,24,1,4,8,22,29,81,0,1,0,3,62,14,4,2,26,1,2,16,1,7,12,4,0,0,0,29,0,41,250,15,10,1,6,16,6,5,2,0,22,27,10,2,0,2,1,21,9,11,0,3,2,0,5,2,0,12,0,3,3,0,3,1,4,3,0,8,3,6,2,28,50,0,5,82,10,7,53,0,3,0,24,12,9,2,78,3,12,8,2,10,8,19,11,15,0,109,29,3
1,2,0,4,8,24,1,18,1,7,0,3,2,1,12,6,5,9,8,8,12,36,0,1,1,0,7,2,5,5,2,0,8,9,2,15,12,3,15,1,9,5,1,2,1,38,7,9,3,17,2,7,12,6,7,10,20,13,2,170,18,3,1,0,5,0,23,0,5,3,5,6,34,2,0,0,2,7,18,9,23,2,3,7,4,3,46,5,0,8,0,7,0,0,19,2,6,1,1,10,27,20,1,1,7,46,39,75,1,0,1,2,26,29,2,2,52,4,1,29,1,4,27,2,2,0,2,20,0,17,108,44,18,2,5,25,17,3,0,0,5,7,27,1,1,8,1,11,1,10,0,0,6,2,36,10,1,3,1,3,6,1,0,2,3,1,0,6,2,14,1,4,86,1,1,22,2,4,11,1,2,0,11,2,7,10,18,1,5,3,3,21,5,12,16,10,0,117,21,9
12,6,1,3,24,27,2,85,5,9,1,5,0,13,24,56,4,12,135,17,11,22,1,11,2,2,17,10,5,11,4,0,35,8,3,6,20,13,32,8,27,37,3,1,18,61,40,3,1,42,5,34,21,18,48,6,51,9,7,153,30,3,19,1,8,9,25,2,7,16,51,23,41,2,0,4,9,14,30,59,27,28,13,9,38,18,73,1,11,30,16,52,2,4,10,1,5,9,4,15,62,129,8,26,24,31,89,860,3,3,8,7,42,30,7,1,99,2,3,155,4,14,25,13,8,3,8,143,5,31,72,81,17,27,3,66,20,36,2,3,6,49,31,11,2,4,2,24,17,9,8,9,25,8,37,17,10,18,6,2,6,8,2,3,17,1,2,96,26,30,18,1,63,26,5,23,57,5,21,12,23,12,9,9,14,7,57,13,17,60,21,35,5,13,127,16,5,90,243,6
6,3,3,3,8,7,6,38,12,9,2,4,2,4,13,68,4,19,29,19,4,4,3,9,3,1,14,32,3,12,0,2,17,1,1,0,6,32,49,9,38,18,3,2,5,22,33,2,2,79,3,55,8,37,66,4,10,37,14,60,4,2,14,1,4,7,6,7,9,22,36,4,21,0,1,4,11,4,7,56,18,11,10,8,36,4,18,2,7,6,4,17,3,4,7,1,6,9,6,3,22,42,5,6,1,5,18,209,1,0,3,4,12,9,3,5,44,0,9,339,5,6,4,9,4,9,5,77,28,48,44,28,11,26,17,18,3,9,5,1,1,10,6,10,0,5,3,30,6,0,4,6,10,2,40,4,6,22,12,2,13,6,1,6,9,0,0,37,46,10,33,2,41,24,8,6,47,5,5,25,8,8,1,1,4,4,85,29,4,62,23,6,4,2,378,4,4,37,104,6
5,4,2,20,21,27,5,37,21,18,5,17,5,9,20,80,6,53,57,43,4,13,2,19,14,3,42,24,4,11,1,0,23,0,0,8,5,12,53,6,57,30,2,2,12,40,30,4,1,58,2,34,6,31,177,6,20,60,18,58,9,18,13,3,2,11,17,6,10,19,27,1,38,0,2,10,13,2,19,49,18,9,18,8,33,9,58,2,10,23,7,42,1,13,8,0,14,11,7,18,41,46,5,12,8,29,22,248,6,1,4,8,14,33,25,1,45,0,3,154,6,6,17,12,7,12,8,91,14,105,30,25,27,34,18,36,4,23,7,1,6,6,25,8,2,4,3,63,22,2,3,7,7,13,75,10,3,69,8,0,36,5,9,4,12,1,7,17,17,26,24,8,50,10,19,7,28,19,5,22,11,9,5,5,4,3,115,16,3,36,20,14,3,5,158,3,10,28,150,5
3,0,0,2,2,10,8,18,13,4,3,1,1,3,6,11,6,36,22,11,8,29,0,3,3,0,23,5,7,7,4,1,4,4,4,1,20,1,21,6,14,5,2,4,2,19,2,11,5,44,1,9,29,7,21,3,21,23,8,139,4,2,3,4,2,0,5,1,1,5,18,6,31,2,2,3,3,8,17,15,8,6,3,2,11,2,15,1,5,16,0,5,0,3,2,0,3,6,0,3,18,37,1,0,1,4,13,194,4,0,3,4,41,8,3,3,17,3,5,24,2,0,2,4,0,1,3,44,3,51,70,2,1,3,12,14,2,4,1,0,10,21,16,0,1,0,2,19,16,5,0,0,4,1,10,3,1,32,3,0,9,3,6,1,2,1,0,8,3,5,7,12,12,3,3,65,9,12,20,3,6,4,13,4,6,4,56,7,15,10,1,4,2,10,12,10,1,91,29,3
3,3,1,3,11,8,6,61,16,11,4,1,1,4,14,31,5,40,26,22,7,17,0,3,2,1,23,20,1,10,1,0,18,4,1,3,16,7,43,10,34,16,2,1,9,38,9,2,2,56,2,9,17,12,30,4,37,21,3,137,8,10,10,0,4,3,9,4,4,4,18,13,18,6,4,2,5,7,20,33,11,4,5,0,40,2,20,1,5,20,5,27,3,3,6,0,5,8,2,11,44,52,6,5,4,28,21,242,5,2,3,3,23,18,14,3,21,3,6,69,3,1,6,7,5,3,2,84,2,57,100,17,8,8,6,24,3,15,4,0,10,17,19,1,1,2,2,57,13,6,1,5,12,4,33,6,7,32,7,0,10,5,3,0,8,0,1,37,26,5,10,6,40,5,8,24,40,7,8,13,7,3,8,4,4,2,113,5,8,21,8,9,5,8,112,4,6,60,71,4
6,5,2,18,4,1,13,27,68,19,4,4,8,3,8,39,6,145,56,71,1,8,1,23,11,4,46,24,1,37,1,4,11,5,0,0,11,28,73,6,199,33,14,0,2,18,24,1,3,172,2,27,4,12,36,0,10,87,21,124,3,14,14,0,1,8,4,3,23,17,24,5,5,0,8,10,15,6,9,61,1,6,14,2,36,6,7,0,5,87,1,20,0,7,0,1,6,6,9,1,5,45,2,7,2,3,6,175,11,1,6,8,22,3,28,25,3,2,15,85,8,2,0,4,3,1,3,39,4,205,26,4,1,11,33,6,3,27,6,2,2,9,5,6,0,1,6,186,34,6,1,5,9,1,2,1,5,38,8,1,29,3,20,5,17,0,3,19,44,1,12,3,8,13,24,8,50,3,4,20,12,4,10,2,4,0,156,7,6,31,11,1,1,4,102,4,3,38,103,0
2,3,4,12,4,7,7,14,18,6,1,4,1,5,2,56,3,23,43,12,2,4,2,13,2,1,11,19,1,7,0,1,5,1,2,0,8,8,24,1,26,19,3,1,2,5,38,0,0,22,0,48,10,21,21,1,9,32,5,49,2,8,2,0,1,5,6,1,6,17,15,2,4,0,0,2,19,2,4,69,3,3,10,0,38,2,4,0,4,29,4,13,0,14,0,2,8,13,3,0,3,32,9,5,0,5,5,193,2,1,6,4,12,2,0,4,14,2,5,154,1,0,2,15,5,6,7,57,12,35,18,5,1,13,4,5,0,7,3,3,3,7,4,8,0,0,3,19,7,3,3,6,12,1,2,0,2,13,10,2,9,4,2,3,6,1,3,25,20,1,22,4,9,9,6,1,38,8,2,12,13,1,6,2,1,1,55,7,1,73,7,6,1,1,83,3,0,20,37,1
10,4,3,22,6,18,16,71,77,27,11,8,12,16,9,100,11,181,95,128,12,20,6,37,11,4,91,30,4,65,4,3,36,5,0,5,15,13,107,16,164,31,23,1,10,14,14,5,2,151,6,60,14,54,66,2,44,117,45,112,4,29,34,0,2,17,7,16,22,21,61,10,9,1,16,16,23,3,16,73,11,15,36,6,115,6,10,3,8,94,12,32,3,9,2,1,35,16,18,4,41,108,14,23,8,20,9,703,19,0,3,7,29,20,45,12,20,4,17,268,15,4,7,17,7,9,8,285,29,78,31,15,4,27,38,12,6,32,4,5,12,20,12,6,1,2,5,126,32,5,6,8,34,6,26,1,6,73,11,5,38,7,56,17,24,0,2,86,54,7,26,8,26,15,33,8,89,33,19,24,35,12,5,2,7,4,323,36,2,106,13,11,2,2,252,7,7,51,183,2
1,3,0,4,9,8,8,37,16,4,1,5,2,1,13,16,14,25,17,21,9,44,1,8,4,2,25,1,10,6,6,1,13,19,10,1,25,1,42,2,30,1,7,1,3,19,3,4,5,44,5,14,57,2,14,8,83,24,12,232,6,5,6,1,0,1,10,6,3,2,20,19,18,1,2,3,3,18,44,20,16,5,3,0,5,8,7,0,0,38,4,15,1,3,1,1,16,1,2,9,22,39,1,2,1,6,9,254,1,1,0,4,51,9,5,3,26,2,4,50,3,0,4,5,3,2,3,41,1,45,145,8,10,3,5,20,3,14,2,0,19,34,19,3,0,1,0,60,6,12,2,1,2,1,9,2,6,27,0,1,5,1,3,0,2,2,1,24,4,4,5,16,21,0,2,44,11,8,15,1,4,1,12,9,11,4,41,4,11,10,5,7,4,14,25,17,1,105,35,8
8,1,1,9,5,15,4,44,19,12,4,16,2,5,7,23,18,75,90,21,17,26,4,12,7,0,29,4,4,6,5,5,16,13,3,13,21,10,67,4,62,4,6,3,3,36,4,6,3,63,7,24,33,6,24,2,50,17,5,322,14,8,11,1,3,4,2,4,11,5,32,18,11,2,3,10,2,13,13,44,9,8,3,4,16,14,19,2,5,26,7,20,0,5,3,2,18,6,6,7,18,70,10,8,6,11,18,340,5,0,2,6,56,17,16,10,40,1,3,103,14,2,7,2,3,6,0,226,2,51,89,11,9,4,7,17,5,11,3,1,13,18,14,0,1,2,1,51,16,6,2,6,14,2,18,5,1,52,6,2,10,2,6,4,15,3,0,50,8,3,14,13,26,5,5,49,22,11,28,8,15,2,13,5,9,7,105,10,9,27,1,10,7,7,75,12,2,110,104,3
2,1,3,4,2,2,4,59,10,21,4,7,1,2,2,62,2,38,30,31,3,9,0,7,9,1,23,20,2,10,1,1,10,3,1,2,4,12,30,6,21,37,5,0,4,7,28,3,0,58,2,25,5,25,75,1,22,23,8,37,3,3,13,0,0,11,0,1,1,4,37,3,2,0,4,11,12,2,5,124,0,10,28,1,52,8,1,0,8,37,2,19,2,10,0,1,8,23,6,1,2,65,10,5,1,3,1,363,4,0,5,2,16,1,14,5,3,2,5,400,2,0,1,15,3,10,7,87,22,33,10,2,0,28,2,2,3,6,1,3,5,16,0,11,0,0,0,24,11,1,6,11,5,14,2,0,8,22,23,1,11,13,8,4,11,2,2,37,96,2,20,0,5,12,3,4,56,3,3,16,19,1,2,0,7,0,112,15,0,64,26,2,1,2,299,2,5,21,100,1
8,9,1,7,9,27,2,56,11,25,1,15,3,14,17,21,14,28,42,22,20,63,3,8,1,2,23,1,12,6,13,3,20,7,6,3,30,2,33,7,37,4,2,1,10,44,3,12,8,60,6,5,56,6,23,8,74,32,23,524,16,5,11,7,6,1,9,4,6,4,35,22,15,10,2,6,5,16,83,21,19,5,1,6,11,7,18,2,16,38,3,25,0,1,23,6,3,7,5,10,25,87,9,11,8,22,22,507,7,0,0,8,129,12,9,1,34,8,5,59,2,12,7,15,2,3,1,132,5,61,218,39,14,5,13,39,12,17,1,1,18,59,11,2,1,5,2,48,23,24,1,7,8,2,28,6,0,29,2,9,24,1,8,1,16,2,1,60,6,29,4,18,59,1,13,42,14,9,48,2,22,5,21,8,31,5,72,3,15,12,6,17,6,21,42,21,0,289,75,6
6,3,3,4,7,13,9,36,32,12,3,4,4,4,4,108,2,35,11,56,3,6,1,15,4,0,37,44,2,21,1,1,6,1,0,4,5,14,40,3,53,37,5,2,4,17,57,0,0,81,2,56,2,20,165,0,4,77,18,38,6,11,7,1,1,15,3,1,7,17,14,2,9,2,6,5,11,3,3,91,6,11,18,1,77,3,11,3,7,41,2,3,2,12,2,0,24,10,8,5,10,20,5,8,4,9,10,124,7,2,6,3,6,3,14,7,16,3,5,241,11,4,0,7,10,18,14,43,15,58,16,8,9,11,7,4,3,4,1,4,1,4,8,13,3,1,0,43,14,2,11,3,2,21,15,1,8,28,12,0,17,15,9,5,12,0,2,21,64,0,46,1,7,22,10,6,18,19,1,23,10,5,4,0,1,3,105,25,2,57,34,5,2,1,105,0,13,24,59,3
1,1,2,9,2,3,4,32,24,8,1,2,2,5,2,11,6,44,26,23,7,33,6,10,5,2,21,5,8,9,5,7,12,9,0,2,11,6,35,4,18,9,2,1,3,2,5,8,1,36,1,9,34,8,21,1,33,15,12,142,4,7,8,1,0,1,3,6,6,3,15,10,5,3,4,5,6,11,17,28,3,4,7,0,8,7,3,1,3,19,0,7,1,1,3,0,13,3,4,0,11,44,3,3,3,3,8,207,4,1,0,0,34,4,15,3,6,2,4,43,6,1,4,8,2,1,5,38,2,42,78,8,4,14,8,4,0,13,2,1,7,26,8,1,0,0,3,36,12,2,1,2,12,1,7,2,5,26,3,0,3,2,6,2,7,1,1,28,10,2,9,5,5,3,6,32,23,4,10,2,12,2,8,3,11,1,68,3,5,11,1,5,5,13,56,9,1,85,40,2
2,3,1,2,12,21,2,44,7,1,2,5,1,14,15,10,4,12,23,20,6,24,0,2,1,2,15,10,4,7,5,0,9,11,3,3,28,7,26,8,21,6,2,1,2,25,7,7,1,25,5,20,14,4,23,2,27,9,1,343,5,2,5,0,2,2,15,5,2,5,22,1,14,1,2,1,6,4,34,40,24,2,9,5,10,5,19,2,0,21,4,23,1,2,6,1,4,0,1,6,26,48,2,8,2,20,24,480,2,0,1,2,49,22,5,1,25,1,3,52,3,6,3,2,1,4,1,111,3,22,87,21,7,12,2,34,17,8,2,2,17,42,18,0,2,3,1,13,15,12,1,2,4,3,27,12,3,15,2,4,5,2,3,0,8,1,1,20,9,19,4,11,49,3,2,37,21,4,26,5,5,2,10,4,9,6,49,4,12,18,8,9,2,11,69,10,0,49,56,4
7,9,1,9,1,1,11,69,18,5,3,13,3,10,3,83,10,64,121,24,11,18,5,8,2,7,20,26,0,14,1,2,52,6,0,3,10,11,38,15,32,30,4,1,9,9,15,5,2,55,5,41,17,46,107,3,30,53,8,204,1,27,28,1,0,7,6,4,4,28,41,9,7,2,11,4,12,4,20,84,7,13,22,3,29,16,8,2,5,39,13,37,1,4,5,2,5,6,3,2,22,145,15,15,8,17,7,977,5,5,5,15,25,3,13,10,20,5,4,243,5,1,2,29,14,0,8,145,16,101,52,8,6,23,13,14,2,28,4,1,10,25,7,6,2,0,3,50,12,3,6,14,16,10,14,1,24,46,14,2,18,5,21,7,17,1,2,46,56,3,31,3,10,26,7,35,55,13,18,12,35,8,9,2,8,6,159,26,8,145,12,3,3,9,107,2,2,33,183,2
3,0,2,2,6,13,0,19,9,2,2,6,2,3,8,33,3,17,35,11,7,10,0,4,2,1,10,8,3,0,4,0,24,3,1,1,9,8,26,3,20,4,1,2,4,20,15,2,7,29,1,14,12,10,32,4,10,18,5,62,10,2,6,3,4,2,13,1,8,9,17,2,12,2,3,0,4,1,10,24,13,7,7,5,21,6,10,0,3,9,1,6,1,8,3,0,10,6,2,6,18,26,2,3,8,19,12,126,1,0,3,2,35,13,4,5,36,3,0,71,2,4,2,10,1,6,8,61,6,20,21,8,1,16,1,19,8,14,0,1,4,9,15,4,0,4,0,41,5,7,5,1,5,4,29,1,1,8,6,0,1,6,6,3,24,1,3,22,29,8,20,4,54,3,4,14,24,2,4,8,12,3,6,0,5,3,24,3,0,18,7,12,1,2,66,17,3,34,75,4
4,2,1,25,3,7,13,44,42,12,1,3,4,6,3,70,11,72,56,36,4,5,0,28,9,1,27,14,2,19,2,3,35,6,0,1,10,6,128,9,53,19,8,3,8,22,32,0,4,131,5,17,27,25,71,1,39,53,14,105,4,11,23,1,0,2,1,5,9,8,17,7,12,4,2,27,8,5,22,24,7,8,10,2,38,10,14,0,6,53,3,71,0,8,1,0,28,6,10,4,27,80,6,9,3,3,13,289,9,3,7,2,30,10,21,8,12,2,10,201,14,3,4,19,8,5,6,126,6,107,52,10,7,18,25,12,5,17,3,3,6,16,5,8,0,1,3,50,23,2,2,9,12,3,21,4,5,46,11,1,35,9,11,5,21,2,1,42,26,4,18,2,25,13,17,11,30,14,8,6,13,2,8,1,9,2,162,9,1,34,8,5,3,5,119,11,3,56,150,4
9,7,4,14,10,14,6,80,13,11,0,6,3,10,11,30,10,63,136,26,26,48,1,21,6,5,18,4,15,11,7,3,53,12,5,1,21,3,33,18,32,10,2,4,6,49,6,14,11,46,4,11,50,17,15,4,102,62,13,408,17,1,29,3,2,1,14,9,5,1,93,24,14,7,6,0,4,16,44,22,18,16,8,0,17,18,16,1,13,40,13,64,4,0,0,7,11,4,4,3,19,111,18,17,7,32,43,449,6,0,3,7,70,11,12,1,13,2,3,67,3,5,10,15,3,5,3,184,17,62,169,12,14,8,5,15,13,15,5,1,49,44,16,6,0,0,2,43,18,9,4,14,13,4,20,5,5,27,3,5,10,8,7,3,21,1,1,105,18,5,13,18,27,8,4,67,32,5,37,11,45,6,27,5,17,2,62,5,14,23,7,14,8,28,85,20,3,92,156,6
14,10,2,12,0,17,4,86,30,15,8,18,4,17,5,79,5,40,84,40,9,16,4,20,4,5,38,14,2,10,3,2,26,4,0,2,17,13,67,22,99,56,6,1,5,21,21,7,1,86,8,39,19,40,78,3,24,42,14,202,11,21,16,0,0,9,15,6,6,9,42,8,14,3,4,1,10,6,9,73,6,4,24,5,71,20,18,2,8,38,8,33,2,10,7,0,14,9,13,2,14,103,9,9,5,11,21,652,17,0,8,8,28,7,19,2,37,0,8,546,12,3,6,15,11,10,5,141,15,68,41,8,8,18,17,9,6,31,5,5,8,24,12,14,1,1,0,73,20,9,13,5,25,9,18,4,12,31,12,0,21,22,9,12,15,1,4,54,26,6,26,7,27,33,21,13,51,10,14,25,35,6,3,1,5,4,98,11,4,37,19,4,2,8,250,10,8,35,120,2
2,1,1,4,20,28,0,11,7,3,2,8,1,7,38,53,4,9,30,10,8,21,0,11,0,3,9,5,3,3,5,0,10,5,2,10,13,4,23,5,25,12,1,1,2,64,4,0,3,22,3,37,8,4,19,17,10,5,2,191,43,2,6,0,4,1,28,3,2,9,9,11,45,2,1,1,5,3,17,19,32,5,10,10,13,9,35,3,1,10,2,12,2,1,21,3,3,5,3,19,87,34,0,2,22,92,95,149,2,1,5,3,10,37,2,3,90,1,5,153,0,6,25,4,1,4,2,46,3,30,52,39,35,8,9,38,22,17,1,4,7,17,44,6,1,5,1,18,4,6,2,3,2,3,124,8,0,14,5,0,1,4,2,1,4,0,1,14,8,9,9,3,149,5,5,11,16,3,7,8,4,2,10,3,11,9,41,10,4,14,4,48,0,4,96,3,2,26,87,7
4,1,0,5,2,2,0,16,10,7,0,0,0,2,5,17,6,18,22,11,5,13,0,4,4,0,7,4,3,2,6,3,6,4,4,1,10,2,23,7,17,11,2,1,0,7,5,7,2,31,2,12,15,6,14,2,17,13,3,140,1,5,4,1,0,1,4,0,2,10,14,6,6,0,1,0,5,6,14,18,2,2,11,2,23,5,2,0,2,14,1,13,0,4,0,2,3,3,4,1,1,20,3,4,1,6,11,97,1,0,0,0,20,2,1,3,8,2,4,111,3,0,1,3,6,2,0,44,5,25,42,5,3,19,4,4,2,9,1,0,5,14,2,3,0,0,1,14,4,4,1,3,5,2,3,2,2,4,2,1,3,2,2,5,3,1,2,21,9,1,8,3,19,7,2,19,10,7,8,3,3,2,3,6,4,1,28,3,3,13,6,4,4,8,109,4,1,38,38,2
3,5,1,5,9,27,2,31,12,9,3,3,2,3,13,34,10,34,76,23,9,44,1,9,7,2,13,5,7,10,3,2,24,13,4,6,22,2,34,6,35,5,4,3,6,53,4,3,7,37,3,5,29,6,13,3,86,43,5,325,10,0,12,1,2,1,5,4,6,3,21,23,26,5,2,10,3,18,23,26,6,15,2,1,7,6,34,6,7,26,1,29,2,5,9,5,3,0,2,5,29,64,3,5,10,24,30,311,1,0,2,4,36,7,15,5,27,3,7,51,6,3,9,4,0,1,1,79,3,19,242,12,14,6,14,25,12,13,1,2,21,37,31,2,1,2,1,24,8,17,2,6,15,1,33,5,5,24,4,2,4,1,10,3,8,3,0,30,12,10,3,11,85,7,3,35,6,13,12,9,12,3,10,7,8,8,37,5,7,16,5,12,12,11,51,3,2,68,36,7
1,2,0,18,4,6,0,14,14,23,3,5,3,7,2,4,38,45,17,17,25,101,3,10,8,1,10,1,15,6,13,1,2,19,5,2,34,1,19,3,49,1,1,6,2,7,0,15,5,32,0,1,62,1,2,3,50,25,11,706,7,9,7,2,1,1,8,3,11,0,9,16,5,4,3,20,0,23,120,6,2,5,0,1,3,4,3,0,2,33,0,10,0,4,6,4,11,1,1,1,19,19,3,2,2,11,5,108,1,0,0,2,100,6,22,2,10,10,6,15,10,0,3,1,0,0,1,38,1,135,200,6,3,2,8,5,3,9,2,0,38,64,7,0,0,0,3,63,19,21,1,3,3,2,13,2,2,22,2,6,13,1,7,1,2,2,0,5,4,5,1,27,9,2,8,75,1,7,54,0,6,5,48,10,15,0,84,1,14,4,3,2,21,25,11,19,0,184,32,7
